FinancialYear,Attributes,FinancialData,YearofReport
FI2015Q4,DerivativeLiabilities,58000000,2016-01-31
FI2015Q4,DerivativeLiabilities,38000000,2016-01-31
FI2015Q4,DerivativeLiabilities,107000000,2016-01-31
FI2015Q4,DerivativeLiabilities,782000000,2016-01-31
FI2015Q4,DerivativeLiabilities,77674000000,2016-01-31
FI2015Q4,DerivativeLiabilities,1468000000,2016-01-31
FI2015Q4,DerivativeLiabilities,13920000000,2016-01-31
FI2015Q4,DerivativeLiabilities,133000000,2016-01-31
FI2015Q4,DerivativeLiabilities,47000000,2016-01-31
FI2015Q4,DerivativeLiabilities,0,2016-01-31
FI2015Q4,DerivativeLiabilities,180000000,2016-01-31
FI2016Q4,DerivativeLiabilities,14492000000,2016-01-31
FI2016Q4,DerivativeLiabilities,2149000000,2016-01-31
FI2016Q4,DerivativeLiabilities,3679000000,2016-01-31
FI2016Q4,DerivativeLiabilities,2170000000,2016-01-31
FI2016Q4,DerivativeLiabilities,6253000000,2016-01-31
FI2016Q4,DerivativeLiabilities,47000000,2016-01-31
FI2016Q4,DerivativeLiabilities,100000000,2016-01-31
FI2016Q4,DerivativeLiabilities,94000000,2016-01-31
FI2016Q4,DerivativeLiabilities,1073000000,2016-01-31
FI2016Q4,DerivativeLiabilities,84411000000,2016-01-31
FI2016Q4,DerivativeLiabilities,1704000000,2016-01-31
FI2016Q4,DerivativeLiabilities,14492000000,2016-01-31
FI2016Q4,DerivativeLiabilities,59000000,2016-01-31
FI2016Q4,DerivativeLiabilities,33000000,2016-01-31
FI2016Q4,DerivativeLiabilities,0,2016-01-31
FI2016Q4,DerivativeLiabilities,92000000,2016-01-31
FI2015Q4,DerivativeLiabilityCollateralRightToReclaimCashOffset,4700000000,2016-01-31
FI2016Q4,DerivativeLiabilityCollateralRightToReclaimCashOffset,7100000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,0,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,0,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,0,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,66004000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,0,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,0,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,0,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,72696000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,79924000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,5519000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,4808000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,10933000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,57977000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,58000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,88000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,541000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,87188000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,2551000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,6112000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,12742000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,65209000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,47000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,138000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,389000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueOfCollateral,4484000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueOfCollateral,40000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueOfCollateral,154000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueOfCollateral,634000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueOfCollateral,3543000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueOfCollateral,0,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueOfCollateral,6000000,2016-01-31
FI2015Q4,DerivativeLiabilityFairValueOfCollateral,107000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueOfCollateral,3794000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueOfCollateral,37000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueOfCollateral,331000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueOfCollateral,251000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueOfCollateral,3129000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueOfCollateral,0,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueOfCollateral,2000000,2016-01-31
FI2016Q4,DerivativeLiabilityFairValueOfCollateral,44000000,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2046-12-31,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2045-01-01,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2057-12-31,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2047-01-01,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2025-12-31,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2016-01-01,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2020-12-31,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2016-01-01,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2025-12-31,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2016-01-01,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2047-12-31,2016-01-31
FD2015Q4YTD,DerivativeMaturityDates,2017-01-01,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2046-12-31,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2045-01-01,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2058-12-31,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2047-01-01,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2026-12-31,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2017-01-01,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2021-12-31,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2017-01-01,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2047-12-31,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2017-01-01,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2047-12-31,2016-01-31
FD2016Q4YTD,DerivativeMaturityDates,2020-01-01,2016-01-31
FI2015Q4,DerivativeNetLiabilityPositionAggregateFairValue,12300000000,2016-01-31
FI2016Q4,DerivativeNetLiabilityPositionAggregateFairValue,12800000000,2016-01-31
FD2014Q4YTD,DividendsCommonStock,7067000000,2016-01-31
FD2014Q4YTD,DividendsCommonStock,-76000000,2016-01-31
FD2014Q4YTD,DividendsCommonStock,7067000000,2016-01-31
FD2014Q4YTD,DividendsCommonStock,7143000000,2016-01-31
FD2015Q4YTD,DividendsCommonStock,7580000000,2016-01-31
FD2015Q4YTD,DividendsCommonStock,-62000000,2016-01-31
FD2015Q4YTD,DividendsCommonStock,7580000000,2016-01-31
FD2015Q4YTD,DividendsCommonStock,7642000000,2016-01-31
FD2016Q4YTD,DividendsCommonStock,7661000000,2016-01-31
FD2016Q4YTD,DividendsCommonStock,-51000000,2016-01-31
FD2016Q4YTD,DividendsCommonStock,7661000000,2016-01-31
FD2016Q4YTD,DividendsCommonStock,7712000000,2016-01-31
FD2014Q4YTD,DividendsPreferredStockCash,1235000000,2016-01-31
FD2014Q4YTD,DividendsPreferredStockCash,1235000000,2016-01-31
FD2014Q4YTD,DividendsPreferredStockCash,1235000000,2016-01-31
FD2015Q4YTD,DividendsPreferredStockCash,1426000000,2016-01-31
FD2015Q4YTD,DividendsPreferredStockCash,1426000000,2016-01-31
FD2015Q4YTD,DividendsPreferredStockCash,1426000000,2016-01-31
FD2016Q4YTD,DividendsPreferredStockCash,1566000000,2016-01-31
FD2016Q4YTD,DividendsPreferredStockCash,1566000000,2016-01-31
FD2016Q4YTD,DividendsPreferredStockCash,1566000000,2016-01-31
FI2015Q4,DueFromAffiliates,47363000000,2016-01-31
FI2015Q4,DueFromAffiliates,35327000000,2016-01-31
FI2016Q4,DueFromAffiliates,54937000000,2016-01-31
FI2016Q4,DueFromAffiliates,41343000000,2016-01-31
FI2015Q4,DueFromCustomerAcceptances,273000000,2016-01-31
FI2016Q4,DueFromCustomerAcceptances,196000000,2016-01-31
FI2015Q4,DueToRelatedPartiesCurrentAndNoncurrent,24701000000,2016-01-31
FI2016Q4,DueToRelatedPartiesCurrentAndNoncurrent,24955000000,2016-01-31
FD2014Q4YTD,EarningsPerShareBasic,4.17,2016-01-31
FD2015Q4YTD,EarningsPerShareBasic,4.18,2016-01-31
FD2016Q4YTD,EarningsPerShareBasic,4.03,2016-01-31
FD2014Q4YTD,EarningsPerShareDiluted,4.10,2016-01-31
FD2015Q4YTD,EarningsPerShareDiluted,4.12,2016-01-31
FD2016Q4YTD,EarningsPerShareDiluted,3.99,2016-01-31
FD2014Q4YTD,EffectiveIncomeTaxRateContinuingOperations,0.309,2016-01-31
FD2015Q4YTD,EffectiveIncomeTaxRateContinuingOperations,0.312,2016-01-31
FD2016Q4YTD,EffectiveIncomeTaxRateContinuingOperations,0.315,2016-01-31
FD2014Q4YTD,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.35,2016-01-31
FD2015Q4YTD,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.35,2016-01-31
FD2016Q4YTD,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.35,2016-01-31
FD2014Q4YTD,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLeases,0.005,2016-01-31
FD2015Q4YTD,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLeases,0.004,2016-01-31
FD2016Q4YTD,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLeases,0.004,2016-01-31
FD2014Q4YTD,EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.022,2016-01-31
FD2015Q4YTD,EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.015,2016-01-31
FD2016Q4YTD,EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.003,2016-01-31
FD2014Q4YTD,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.029,2016-01-31
FD2015Q4YTD,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.031,2016-01-31
FD2016Q4YTD,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.031,2016-01-31
FD2014Q4YTD,EffectiveIncomeTaxRateReconciliationTaxCredits,0.032,2016-01-31
FD2015Q4YTD,EffectiveIncomeTaxRateReconciliationTaxCredits,0.033,2016-01-31
FD2016Q4YTD,EffectiveIncomeTaxRateReconciliationTaxCredits,0.039,2016-01-31
FD2014Q4YTD,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,0.016,2016-01-31
FD2015Q4YTD,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,0.019,2016-01-31
FD2016Q4YTD,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,0.022,2016-01-31
FD2014Q4YTD,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,1200000000,2016-01-31
FD2015Q4YTD,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,618000000,2016-01-31
FD2016Q4YTD,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,893000000,2016-01-31
FI2016Q4,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,0,2016-01-31
FI2016Q4,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,32000000,2016-01-31
FI2016Q4,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,739000000,2016-01-31
FI2016Q4,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,0,2016-01-31
FD2016Q4YTD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition1,"P1Y11M
",2016-01-31
FD2016Q4YTD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition1,"P2Y5M
",2016-01-31
FD2014Q4YTD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,324000000,2016-01-31
FD2015Q4YTD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,318000000,2016-01-31
FD2016Q4YTD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,294000000,2016-01-31
FI2014Q4,EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,1251000000,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,1252000000,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,1439000000,2016-01-31
FD2014Q4YTD,EmployeeStockOwnershipPlanESOPDividendsPaidToESOP,186000000,2016-01-31
FD2014Q4YTD,EmployeeStockOwnershipPlanESOPDividendsPaidToESOP,152000000,2016-01-31
FD2015Q4YTD,EmployeeStockOwnershipPlanESOPDividendsPaidToESOP,201000000,2016-01-31
FD2015Q4YTD,EmployeeStockOwnershipPlanESOPDividendsPaidToESOP,143000000,2016-01-31
FD2016Q4YTD,EmployeeStockOwnershipPlanESOPDividendsPaidToESOP,208000000,2016-01-31
FD2016Q4YTD,EmployeeStockOwnershipPlanESOPDividendsPaidToESOP,169000000,2016-01-31
FI2014Q4,EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,136801782,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,137418176,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,128189305,2016-01-31
FI2014Q4,EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,1251287,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,1252386,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,1439181,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,1252386,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,10710,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,28972,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,113234,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,177614,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,166353,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,251304,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,283791,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,220408,2016-01-31
FI2015Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,0,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,1439181,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,0,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,17714,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,90775,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,149301,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,144072,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,222558,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,255413,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,200820,2016-01-31
FI2016Q4,EmployeeStockOwnershipPlanESOPSharesInESOP,358528,2016-01-31
FD2014Q4YTD,EquipmentExpense,1973000000,2016-01-31
FD2015Q4YTD,EquipmentExpense,2063000000,2016-01-31
FD2016Q4YTD,EquipmentExpense,2154000000,2016-01-31
FI2015Q4,EquityMethodInvestments,13647000000,2016-01-31
FI2015Q4,EquityMethodInvestments,3300000000,2016-01-31
FI2015Q4,EquityMethodInvestments,8300000000,2016-01-31
FI2015Q4,EquityMethodInvestments,8314000000,2016-01-31
FI2015Q4,EquityMethodInvestments,408000000,2016-01-31
FI2015Q4,EquityMethodInvestments,1625000000,2016-01-31
FI2016Q4,EquityMethodInvestments,15708000000,2016-01-31
FI2016Q4,EquityMethodInvestments,3635000000,2016-01-31
FI2016Q4,EquityMethodInvestments,9700000000,2016-01-31
FI2016Q4,EquityMethodInvestments,9714000000,2016-01-31
FI2016Q4,EquityMethodInvestments,305000000,2016-01-31
FI2016Q4,EquityMethodInvestments,2054000000,2016-01-31
FD2014Q4YTD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,453000000,2016-01-31
FD2014Q4YTD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,453000000,2016-01-31
FD2015Q4YTD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,453000000,2016-01-31
FD2015Q4YTD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,453000000,2016-01-31
FD2016Q4YTD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,283000000,2016-01-31
FD2016Q4YTD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,283000000,2016-01-31
FD2014Q4YTD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,453000000,2016-01-31
FD2015Q4YTD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,453000000,2016-01-31
FD2016Q4YTD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,283000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,32000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-2000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-48000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-4000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,1000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-8000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-4000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-2000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-8000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-32000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-15000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-2122000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,7000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-1000000,2016-01-31
FD2014Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-16000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-1000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-28000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-1000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-2000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-32000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-2000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-40000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,0,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-2000000,2016-01-31
FD2015Q4YTD,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,1000000,2016-01-31
